"PredID","PreyID","Diet","DetritusFate"
37,23,0,0
38,23,0,0
39,23,0,0
40,23,0,0
41,23,0,0
42,23,0,0
43,23,0,0
44,23,0,0
45,23,0,0
46,23,0,0
47,23,0,0
48,23,0.00699185393750668,0
49,23,0,0
50,23,0,0
51,23,0.00579999992623925,0
1,24,0,0
2,24,0,0
3,24,0,0
4,24,0,0
5,24,0,0
6,24,0,0
7,24,0,0
8,24,0,0
9,24,0,0
10,24,0,0
11,24,0,0
12,24,0,0
13,24,0,0
14,24,0,0
15,24,0,0
16,24,0,0
17,24,0,0
18,24,0,0
19,24,0,0
20,24,0,0
21,24,0,0
22,24,0,0
23,24,0,0
24,24,0,0
25,24,0,0
26,24,0,0
27,24,0,0
28,24,0,0
29,24,0,0
30,24,0,0
31,24,0,0
32,24,0,0
33,24,0,0
34,24,0,0
35,24,0,0
36,24,0,0
37,24,0.000118736636068206,0
38,24,0.000118849537102506,0
39,24,0,0
40,24,0,0
41,24,0.000263296475168318,0
42,24,0,0
43,24,0,0
44,24,0,0
45,24,0,0
46,24,0,0
47,24,0.000150738618685864,0
48,24,0.0259697418659925,0
49,24,0,0
50,24,0,0
51,24,0,0
1,25,0,0
2,25,0,0
3,25,0,0
4,25,0,0
5,25,0,0
6,25,0,0
7,25,0,0
8,25,0,0
9,25,0,0
10,25,0,0
11,25,0,0
12,25,0,0
13,25,0,0
14,25,0,0
15,25,0,0
16,25,0,0
17,25,0,0
18,25,0,0
19,25,0,0
20,25,0,0
21,25,0,0
22,25,0,0
23,25,0,0
24,25,0,0
25,25,0,0
26,25,0,0
27,25,0,0
28,25,0,0
29,25,0,0
30,25,0,0
31,25,0,0
32,25,0,0
33,25,0,0
34,25,0,0
35,25,0,0
36,25,0,0
37,25,0.000237473272136413,0
38,25,0.000237699074205011,0
39,25,0,0
40,25,0,0
41,25,0.000263296475168318,0
42,25,0,0
43,25,0,0
44,25,0,0
45,25,0,0
46,25,0,0
47,25,0,0
48,25,0.0259697418659925,0
49,25,0,0
50,25,0,0
51,25,0,0
1,26,0,0
2,26,0,0
3,26,0,0
4,26,0,0
5,26,0,0
6,26,0,0
7,26,0,0
8,26,0,0
9,26,0,0
10,26,0,0
11,26,0,0
12,26,0,0
13,26,0,0
14,26,0,0
15,26,0,0
16,26,0,0
17,26,0,0
18,26,0,0
19,26,0,0
20,26,0,0
21,26,0,0
22,26,0,0
23,26,0,0
24,26,0,0
25,26,0,0
26,26,0,0
27,26,0,0
28,26,0,0
29,26,0,0
30,26,0,0
31,26,0,0
32,26,0,0
33,26,0,0
34,26,0,0
35,26,0,0
36,26,0,0
37,26,0.000118736636068206,0
38,26,0.000118849537102506,0
39,26,0,0
40,26,0,0
41,26,0.000526592950336635,0
42,26,0,0
43,26,0,0
44,26,0,0
45,26,0,0
46,26,0,0
47,26,0.000301477237371728,0
48,26,0.0179790519177914,0
49,26,0,0
50,26,0,0
51,26,0,0
1,27,0,0
2,27,0,0
3,27,0,0
4,27,0,0
5,27,0,0
6,27,0,0
7,27,0,0
8,27,0,0
9,27,0,0
10,27,0,0
11,27,0,0
12,27,0,0
13,27,0,0
14,27,0,0
15,27,0,0
16,27,0,0
17,27,0,0
18,27,0,0
19,27,0,0
20,27,0,0
21,27,0,0
22,27,0,0
23,27,0,0
24,27,0,0
25,27,0,0
26,27,0,0
27,27,0,0
28,27,0,0
29,27,0,0
30,27,0,0
31,27,0,0
32,27,0,0
33,27,0,0
34,27,0,0
35,27,0,0
36,27,0,0
37,27,0,0
38,27,0,0
39,27,0,0
40,27,0,0
41,27,0,0
42,27,0,0
43,27,0,0
44,27,0,0
45,27,0,0
46,27,0,0
47,27,0,0
48,27,0,0
49,27,0,0
50,27,0,0
51,27,0,0
1,28,0,0
2,28,0,0
3,28,0,0
4,28,0,0
5,28,0,0
6,28,0,0
7,28,0,0
8,28,0,0
9,28,0,0
10,28,0,0
11,28,0,0
12,28,0,0
13,28,0,0
14,28,0,0
15,28,0,0
16,28,0,0
17,28,0,0
18,28,0,0
19,28,0,0
20,28,0,0
21,28,0,0
22,28,0,0
23,28,0,0
24,28,0,0
25,28,0,0
26,28,0,0
27,28,0,0
28,28,0,0
29,28,0,0
30,28,0,0
31,28,0,0
32,28,0,0
33,28,0,0
34,28,0,0
35,28,0,0
36,28,0.000983284204266965,0
37,28,0,0
38,28,0,0
39,28,0,0
40,28,0,0
41,28,0,0
42,28,0,0
43,28,0,0
44,28,0,0
45,28,0,0
46,28,0,0
47,28,0,0
48,28,0.0129848709329963,0
49,28,0,0
50,28,0,0
51,28,0.00310000008903444,0
1,29,0,0
2,29,0,0
3,29,0,0
4,29,0,0
5,29,0,0
6,29,0,0
7,29,0,0
8,29,0,0
9,29,0,0
10,29,0,0
11,29,0,0
12,29,0,0
13,29,0,0
14,29,0,0
15,29,0,0
16,29,0,0
17,29,0,0
18,29,0,0
19,29,0,0
20,29,0,0
21,29,0,0
22,29,0,0
23,29,0,0
24,29,0,0
25,29,0,0
26,29,0,0
27,29,0,0
28,29,0,0
29,29,0,0
30,29,0,0
31,29,0,0
32,29,0,0
33,29,0,0
34,29,0,0
35,29,0,0
36,29,0,0
37,29,0,0
38,29,0,0
39,29,0.00967866834253073,0
40,29,0,0
41,29,0,0
42,29,0,0
43,29,0,0
44,29,0,0
45,29,0,0
46,29,0,0
47,29,0,0
48,29,0,0
49,29,0,0
50,29,0,0
51,29,0,0
1,30,0,0
2,30,0,0
3,30,0,0
4,30,0,0
5,30,0,0
6,30,0,0
7,30,0,0
8,30,0,0
9,30,0,0
10,30,0,0
11,30,0,0
12,30,0,0
13,30,0,0
14,30,0,0
15,30,0,0
16,30,0,0
17,30,0,0
18,30,0,0
19,30,0,0
20,30,6.8861038016621e-05,0
21,30,0,0
22,30,0,0
23,30,0,0
24,30,0,0
25,30,0,0
26,30,0,0
27,30,0,0
28,30,0,0
29,30,0,0
30,30,0,0
31,30,0,0
32,30,0,0
33,30,0,0
34,30,0,0
35,30,0,0
36,30,0,0
37,30,0.0237473286688328,0
38,30,0.0237699076533318,0
39,30,0,0
40,30,0.000809716584626585,0
41,30,0,0
42,30,0.18228217959404,0
43,30,0.0333233363926411,0
44,30,0.0328850001096725,0
45,30,0,0
46,30,0,0
47,30,0,0
48,30,0.0014982542488724,0
49,30,0,0
50,30,0,0
51,30,0,0
1,31,0,0
2,31,0,0
3,31,0,0
4,31,0,0
5,31,0,0
6,31,0,0
7,31,0,0
8,31,0,0
9,31,0,0
10,31,0,0
11,31,0,0
12,31,0,0
13,31,0,0
14,31,0,0
15,31,0,0
16,31,0,0
17,31,0,0
18,31,0,0
19,31,0,0
20,31,0,0
21,31,0,0
22,31,0,0
23,31,0,0
24,31,0,0
25,31,0,0
26,31,0,0
27,31,0,0
28,31,0,0
29,31,0,0
30,31,0,0
31,31,0,0
32,31,0,0
33,31,0,0
34,31,0,0
35,31,0,0
36,31,0,0
37,31,0.0593683198094368,0
38,31,0.0594247691333294,0
39,31,0,0
40,31,0,0
41,31,0.00526592973619699,0
42,31,0,0
43,31,0.0666466727852821,0
44,31,0.0657700002193451,0
45,31,0,0
46,31,0,0
47,31,0,0
48,31,0.0014982542488724,0
49,31,0,0
50,31,0,0
51,31,0,0
1,32,0,0
2,32,0,0
3,32,0,0
4,32,0,0
5,32,0,0
6,32,0,0
7,32,0,0
8,32,0,0
9,32,0,0
10,32,0,0
11,32,0,0
12,32,0,0
13,32,0,0
14,32,0,0
15,32,0,0
16,32,0,0
17,32,0,0
18,32,0,0
19,32,0,0
20,32,0,0
21,32,0,0
22,32,0,0
23,32,0,0
24,32,0,0
25,32,0,0
26,32,0,0
27,32,0,0
28,32,0,0
29,32,0,0
30,32,0,0
31,32,0,0
32,32,0,0
33,32,0,0
34,32,0,0
35,32,0,0
36,32,0,0
37,32,0,0
38,32,0,0
39,32,0,0
40,32,0,0
41,32,0.0078988941386342,0
42,32,0,0
43,32,0.000333233358105645,0
44,32,0.000328850030200556,0
45,32,0,0
46,32,0,0
47,32,0.000150738618685864,0
48,32,0,0
49,32,0,0
50,32,0,0
51,32,0,0
1,33,0,0
2,33,0,0
3,33,0,0
4,33,0,0
5,33,0,0
6,33,0,0
7,33,0,0
8,33,0,0
9,33,0,0
10,33,0,0
11,33,0,0
12,33,0,0
13,33,0,0
14,33,0,0
15,33,0,0
16,33,0,0
17,33,0,0
18,33,0,0
19,33,0,0
20,33,0,0
21,33,0,0
22,33,0,0
23,33,0,0
24,33,0,0
25,33,0,0
26,33,0,0
27,33,0,0
28,33,0,0
29,33,0,0
30,33,0,0
31,33,0,0
32,33,0,0
33,33,0,0
34,33,0,0
35,33,0,0
36,33,0,0
37,33,0,0
38,33,0,0
39,33,0,0
40,33,0,0
41,33,0,0
42,33,0,0
43,33,0,0
44,33,0,0
45,33,0,0
46,33,0,0
47,33,0,0
48,33,0,0
49,33,0.100000001490116,0
50,33,0,0
51,33,9.99999974737875e-05,0
1,34,0,0
2,34,0,0
3,34,0,0
4,34,0,0
5,34,0,0
6,34,0,0
7,34,0,0
8,34,0,0
9,34,0,0
10,34,0,0
11,34,0,0
12,34,0,0
13,34,0,0
14,34,0,0
15,34,0,0
16,34,0,0
17,34,0,0
18,34,0,0
19,34,0,0
20,34,0,0
21,34,0,0
22,34,0,0
23,34,0,0
24,34,0,0
25,34,0,0
26,34,0,0
27,34,0,0
28,34,0,0
29,34,0,0
30,34,0,0
31,34,0,0
32,34,0,0
33,34,0,0
34,34,0,0
35,34,0,0
36,34,0,0
37,34,0.178104966878891,0
38,34,0.178274303674698,0
39,34,0,0
40,34,0.161943316459656,0
41,34,0.131648242473602,0
42,34,0.018228217959404,0
43,34,0,0
44,34,0,0
45,34,0,0
46,34,0,0
47,34,0,0
48,34,0,0
49,34,0,0
50,34,0,0
51,34,0,0
1,35,0,0
2,35,0,0
3,35,0,0
4,35,0,0
5,35,0,0
6,35,0,0
7,35,0,0
8,35,0,0
9,35,0,0
10,35,0,0
11,35,0,0
12,35,0,0
13,35,0,0
14,35,0,0
15,35,0,0
16,35,0,0
17,35,0,0
18,35,0,0
19,35,0,0
20,35,0,0
21,35,0,0
22,35,0,0
23,35,0,0
24,35,0,0
25,35,0,0
26,35,0,0
27,35,0,0
28,35,0,0
29,35,0,0
30,35,0,0
31,35,0,0
32,35,0,0
33,35,0,0
34,35,0,0
35,35,0,0
36,35,0,0
37,35,0.118736639618874,0
38,35,0.118849538266659,0
39,35,0,0
40,35,0.809716582298279,0
41,35,0.263296484947205,0
42,35,0,0
43,35,0.000166616679052822,0
44,35,0.000164425015100278,0
45,35,0,0
46,35,0,0
47,35,0.000452215841505677,0
48,35,0.141834735870361,0
49,35,0,0
50,35,0,0
51,35,0,0
1,36,0,0
2,36,0,0
3,36,0,0
4,36,0,0
5,36,0,0
6,36,0,0
7,36,0,0
8,36,0,0
9,36,0,0
10,36,0,0
11,36,0,0
12,36,0,0
13,36,0,0
14,36,0,0
15,36,0,0
16,36,0,0
17,36,0,0
18,36,0,0
19,36,0,0
20,36,0,0
21,36,0,0
22,36,0,0
23,36,0,0
24,36,0,0
25,36,0,0
26,36,0,0
27,36,0,0
28,36,0,0
29,36,0,0
30,36,0,0
31,36,0,0
32,36,0,0
33,36,0,0
34,36,0,0
35,36,0,0
36,36,0,0
37,36,0.000118736636068206,0
38,36,0.000118849537102506,0
39,36,0,0
40,36,0.0161943323910236,0
41,36,0.000526592950336635,0
42,36,0,0
43,36,0.00299910013563931,0
44,36,0.00295965000987053,0
45,36,0,0
46,36,0,0
47,36,0.000150738618685864,0
48,36,0,0
49,36,0,0
50,36,0,0
51,36,0,0
1,37,0,0
2,37,0,0
3,37,0,0
4,37,0,0
5,37,0,0
6,37,0,0
7,37,0,0
8,37,0,0
9,37,0,0
10,37,0,0
11,37,0,0
12,37,0,0
13,37,0,0
14,37,0,0
15,37,0,0
16,37,0,0
17,37,0,0
18,37,0,0
19,37,0,0
20,37,0,0
21,37,0,0
22,37,0,0
23,37,0,0
24,37,0,0
25,37,0,0
26,37,0,0
27,37,0,0
28,37,0,0
29,37,0,0
30,37,0,0
31,37,0,0
32,37,0,0
33,37,0,0
34,37,0,0
35,37,0,0
36,37,0,0
37,37,0,0
38,37,0,0
39,37,0,0
40,37,0,0
41,37,0,0
42,37,0,0
43,37,0,0
44,37,0,0
45,37,0,0
46,37,0,0
47,37,0,0
48,37,0.0854004994034767,0
49,37,0,0
50,37,0,0
51,37,0,0
1,38,0,0
2,38,0,0
3,38,0,0
4,38,0,0
5,38,0,0
6,38,0,0
7,38,0,0
8,38,0,0
9,38,0,0
10,38,0,0
11,38,0,0
12,38,0,0
13,38,0,0
14,38,0,0
15,38,0,0
16,38,0,0
17,38,0,0
18,38,0,0
19,38,0,0
20,38,0,0
21,38,0,0
22,38,0,0
23,38,0,0
24,38,0,0
25,38,0,0
26,38,0,0
27,38,0,0
28,38,0,0
29,38,0,0
30,38,0,0
31,38,0,0
32,38,0,0
33,38,0,0
34,38,0,0
35,38,0,0
36,38,0,0
37,38,0,0
38,38,0,0
39,38,0,0
40,38,0,0
41,38,0.0078988941386342,0
42,38,0,0
43,38,0,0
44,38,0,0
45,38,0,0
46,38,0,0
47,38,0,0
48,38,0.0854004994034767,0
49,38,0,0
50,38,0,0
51,38,0,0
1,39,0,0
2,39,0,0
3,39,0,0
4,39,0,0
5,39,0,0
6,39,0,0
7,39,0,0
8,39,0,0
9,39,0,0
10,39,0,0
11,39,0,0
12,39,0,0
13,39,0,0
14,39,0,0
15,39,0,0
16,39,0,0
17,39,0,0
18,39,0,0
19,39,0,0
20,39,0,0
21,39,0,0
22,39,0,0
23,39,0,0
24,39,0,0
25,39,0,0
26,39,0,0
27,39,0,0
28,39,0,0
29,39,0,0
30,39,0,0
31,39,0,0
32,39,0,0
33,39,0,0
34,39,0,0
35,39,0,0
36,39,0,0
37,39,0,0
38,39,0,0
39,39,0,0
40,39,0,0
41,39,0,0
42,39,0,0
43,39,0,0
44,39,0,0
45,39,0,0
46,39,0,0
47,39,0,0
48,39,0,0
49,39,0,0
50,39,0,0
51,39,0,0
1,40,0,0
2,40,0,0
3,40,0,0
4,40,0,0
5,40,0,0
6,40,0,0
7,40,0,0
8,40,0,0
9,40,0,0
10,40,0,0
11,40,0,0
12,40,0,0
13,40,0,0
14,40,0,0
15,40,0,0
16,40,0,0
17,40,0,0
18,40,0,0
19,40,0,0
20,40,0,0
21,40,0,0
22,40,0,0
23,40,0,0
24,40,0,0
25,40,0,0
26,40,0,0
27,40,0,0
28,40,0,0
29,40,0,0
30,40,0,0
31,40,0,0
32,40,0,0
33,40,0,0
34,40,0,0
35,40,0,0
36,40,0,0
37,40,0,0
38,40,0,0
39,40,0,0
40,40,0.000809716584626585,0
41,40,0.000263296475168318,0
42,40,0,0
43,40,0,0
44,40,0,0
45,40,0,0
46,40,0,0
47,40,0,0
48,40,0.0294656679034233,0
49,40,0,0
50,40,0,0
51,40,0.00219999998807907,0
1,41,0,0
2,41,0,0
3,41,0,0
4,41,0,0
5,41,0,0
6,41,0,0
7,41,0,0
8,41,0,0
9,41,0,0
10,41,0,0
11,41,0,0
12,41,0,0
13,41,0,0
14,41,0,0
15,41,0,0
16,41,0,0
17,41,0,0
18,41,0,0
19,41,0,0
20,41,0,0
21,41,0,0
22,41,0,0
23,41,0,0
24,41,0,0
25,41,0,0
26,41,0,0
27,41,0,0
28,41,0,0
29,41,0,0
30,41,0,0
31,41,0,0
32,41,0,0
33,41,0,0
34,41,0,0
35,41,0,0
36,41,0,0
37,41,0,0
38,41,0,0
39,41,0,0
40,41,0,0
41,41,0,0
42,41,0,0
43,41,0,0
44,41,0,0
45,41,0,0
46,41,0,0
47,41,0,0
48,41,0.0294656679034233,0
49,41,0,0
50,41,0,0
51,41,0,0
1,42,0,0
2,42,0,0
3,42,0,0
4,42,0,0
5,42,0,0
6,42,0,0
7,42,0,0
8,42,0,0
9,42,0,0
10,42,0,0
11,42,0,0
12,42,0,0
13,42,0,0
14,42,0,0
15,42,0,0
16,42,0,0
17,42,0,0
18,42,0,0
19,42,0,0
20,42,0,0
21,42,0,0
22,42,0,0
23,42,0,0
24,42,0,0
25,42,0,0
26,42,0,0
27,42,0,0
28,42,0,0
29,42,0,0
30,42,0,0
31,42,0,0
32,42,0,0
33,42,0,0
34,42,0,0
35,42,0,0
36,42,0,0
37,42,0,0
38,42,0,0
39,42,0,0
40,42,0,0
41,42,0,0
42,42,0,0
43,42,0,0
44,42,0,0
45,42,0,0
46,42,0,0
47,42,0,0
48,42,0.00169802154414356,0
49,42,0,0
50,42,0,0
51,42,0,0
1,43,0,0
2,43,0,0
3,43,0,0
4,43,0,0
5,43,0,0
6,43,0,0
7,43,0,0
8,43,0,0
9,43,0,0
10,43,0,0
11,43,0,0
12,43,0,0
13,43,0,0
14,43,0,0
15,43,0,0
16,43,0,0
17,43,0,0
18,43,0,0
19,43,0,0
20,43,0,0
21,43,0,0
22,43,0,0
23,43,0,0
24,43,0,0
25,43,0,0
26,43,0,0
27,43,0,0
28,43,0,0
29,43,0,0
30,43,0,0
31,43,0,0
32,43,0,0
33,43,0,0
34,43,0,0
35,43,0,0
36,43,0,0
37,43,0,0
38,43,0,0
39,43,0,0
40,43,0,0
41,43,0,0
42,43,0,0
43,43,0,0
44,43,0,0
45,43,0,0
46,43,0,0
47,43,0,0
48,43,0.00169802154414356,0
49,43,0,0
50,43,0,0
51,43,0,0
1,44,0,0
2,44,0,0
3,44,0,0
4,44,0,0
5,44,0,0
6,44,0,0
7,44,0,0
8,44,0,0
9,44,0,0
10,44,0,0
11,44,0,0
12,44,0,0
13,44,0,0
14,44,0,0
15,44,0,0
16,44,0,0
17,44,0,0
18,44,0,0
19,44,0,0
20,44,0,0
21,44,0,0
22,44,0,0
23,44,0,0
24,44,0,0
25,44,0,0
26,44,0,0
27,44,0,0
28,44,0,0
29,44,0,0
30,44,0,0
31,44,0,0
32,44,0,0
33,44,0,0
34,44,0,0
35,44,0,0
36,44,0,0
37,44,0,0
38,44,0,0
39,44,0,0
40,44,0,0
41,44,0,0
42,44,0,0
43,44,0,0
44,44,0,0
45,44,0,0
46,44,0,0
47,44,0,0
48,44,0.00159813789650798,0
49,44,0,0
50,44,0,0
51,44,0,0
1,45,0,0
2,45,0,0
3,45,0,0
4,45,0,0
5,45,0,0
6,45,0,0
7,45,0,0
8,45,0,0
9,45,0,0
10,45,0,0
11,45,0,0
12,45,0,0
13,45,0,0
14,45,7.13164990884252e-05,0
15,45,0.000186869307071902,0
16,45,0,0
17,45,0,0
18,45,0,0
19,45,0,0
20,45,0,0
21,45,0,0
22,45,0,0
23,45,0,0
24,45,0,0
25,45,0,0
26,45,0,0
27,45,0,0
28,45,0,0
29,45,0,0
30,45,0,0
31,45,0,0
32,45,0,0
33,45,0,0
34,45,0,0
35,45,0,0
36,45,0.000983284204266965,0
37,45,0.118736639618874,0
38,45,0.118849538266659,0
39,45,0,0
40,45,0.00161943316925317,0
41,45,0.263296484947205,0
42,45,0.36456435918808,0
43,45,0.000999700161628425,0
44,45,0.000986550119705498,0
45,45,0,0
46,45,0.000199920032173395,0
47,45,0.000301477237371728,0
48,45,0.00749127147719264,0
49,45,0.0500000007450581,0
50,45,0.00139901041984558,0
51,45,0.276300013065338,0
1,46,0,0
2,46,0,0
3,46,0,0
4,46,0,0
5,46,0,0
6,46,0,0
7,46,0,0
8,46,0,0
9,46,0,0
10,46,0,0
11,46,0,0
12,46,0,0
13,46,0,0
14,46,0,0
15,46,0,0
16,46,0,0
17,46,0,0
18,46,0,0
19,46,0,0
20,46,0,0
21,46,0,0
22,46,0,0
23,46,0,0
24,46,0,0
25,46,0,0
26,46,0,0
27,46,0,0
28,46,0,0
29,46,0,0
30,46,0,0
31,46,0,0
32,46,0,0
33,46,0,0
34,46,0,0
35,46,0,0
36,46,0,0
37,46,0,0
38,46,0,0
39,46,0,0
40,46,0,0
41,46,0,0
42,46,0,0
43,46,0.000999700161628425,0
44,46,0.000986550119705498,0
45,46,0,0
46,46,0,0
47,46,0.000301477237371728,0
48,46,0.00749127147719264,0
49,46,0.0500000007450581,0
50,46,0,0
51,46,0.552699983119965,0
1,47,0,0
2,47,0,0
3,47,0,0
4,47,0,0
5,47,0,0
6,47,0,0
7,47,0,0
8,47,0,0
9,47,0,0
10,47,0,0
11,47,0,0
12,47,0,0
13,47,0,0
14,47,0,0
15,47,0,0
16,47,0,0
17,47,0,0
18,47,0,0
19,47,0,0
20,47,0,0
21,47,0,0
22,47,0,0
23,47,0,0
24,47,0,0
25,47,0,0
26,47,0,0
27,47,0,0
28,47,0,0
29,47,0,0
30,47,0,0
31,47,0,0
32,47,0,0
33,47,0,0
34,47,0,0
35,47,0,0
36,47,0,0
37,47,0,0
38,47,0,0
39,47,0,0
40,47,0,0
41,47,0,0
42,47,0,0
43,47,0,0
44,47,0,0
45,47,0,0
46,47,0,0
47,47,0,0
48,47,0,0
49,47,0,0
50,47,0,0
51,47,0,0
1,48,0,0
2,48,0,0
3,48,0,0
4,48,0,0
5,48,0,0
6,48,0,0
7,48,0,0
8,48,0,0
9,48,0,0
10,48,0,0
11,48,0,0
12,48,0,0
13,48,0,0
14,48,0,0
15,48,0,0
16,48,0,0
17,48,0,0
18,48,0,0
19,48,0,0
20,48,0,0
21,48,0,0
22,48,0,0
23,48,0,0
24,48,0,0
25,48,0,0
26,48,0,0
27,48,0,0
28,48,0,0
29,48,0,0
30,48,0,0
31,48,0,0
32,48,0,0
33,48,0,0
34,48,0,0
35,48,0,0
36,48,0,0
37,48,0,0
38,48,0,0
39,48,0,0
40,48,0,0
41,48,0,0
42,48,0,0
43,48,0,0
44,48,0,0
45,48,0,0
46,48,0,0
47,48,0,0
48,48,0,0
49,48,0,0
50,48,0,0
51,48,0,0
1,49,0,0
2,49,0,0
3,49,0,0
4,49,0,0
5,49,0,0
6,49,0,0
7,49,0,0
8,49,0,0
9,49,0,0
10,49,0,0
11,49,0,0
12,49,0,0
13,49,0,0
14,49,0,0
15,49,0,0
16,49,0,0
17,49,0,0
18,49,0,0
19,49,0,0
20,49,0,0
21,49,0,0
22,49,0,0
23,49,0,0
24,49,0,0
25,49,0,0
26,49,0,0
27,49,0,0
28,49,0,0
29,49,0,0
30,49,0,0
31,49,0,0
32,49,0,0
33,49,0,0
34,49,0,0
35,49,0,0
36,49,0,0
37,49,0,0
38,49,0,0
39,49,0,0
40,49,0,0
41,49,0,0
42,49,0,0
43,49,0,0
44,49,0,0
45,49,0,0
46,49,0,0
47,49,0,0
48,49,0,0
49,49,0,0
50,49,0,0
51,49,0,0
1,50,0,0
2,50,0,0
3,50,0,0
4,50,0,0
5,50,0,0
6,50,0,0
7,50,0,0
8,50,0,0
9,50,0,0
10,50,0,0
11,50,0,0
12,50,0,0
13,50,0,0
14,50,0,0
15,50,0,0
16,50,0,0
17,50,0,0
18,50,0,0
19,50,0,0
20,50,0,0
21,50,0,0
22,50,0,0
23,50,0,0
24,50,0,0
25,50,0,0
26,50,0,0
27,50,0,0
28,50,0,0
29,50,0,0
30,50,0,0
31,50,0,0
32,50,0,0
33,50,0,0
34,50,0,0
35,50,0,0
36,50,0,0
37,50,0,0
38,50,0,0
39,50,0,0
40,50,0,0
41,50,0,0
42,50,0,0
43,50,0,0
44,50,0,0
45,50,0,0
46,50,0,0
47,50,0,0
48,50,0,0
49,50,0,0
50,50,0,0
51,50,0,0
1,51,0,0
2,51,0,0
3,51,0,0
4,51,0,0
5,51,0,0
6,51,0,0
7,51,0,0
8,51,0,0
9,51,0,0
10,51,0,0
11,51,0,0
12,51,0,0
13,51,0,0
14,51,0,0
15,51,0,0
16,51,0,0
17,51,0,0
18,51,0,0
19,51,0,0
20,51,0,0
21,51,0,0
22,51,0,0
23,51,0,0
24,51,0,0
25,51,0,0
26,51,0,0
27,51,0,0
28,51,0,0
29,51,0,0
30,51,0,0
31,51,0,0
32,51,0,0
33,51,0,0
34,51,0,0
35,51,0,0
36,51,0,0
37,51,0,0
38,51,0,0
39,51,0,0
40,51,0,0
41,51,0,0
42,51,0,0
43,51,0,0
44,51,0,0
45,51,0,0
46,51,0,0
47,51,0,0
48,51,0,0
49,51,0,0
50,51,0,0
51,51,0,0
